order_item_id,order_id,product_id,quantity,selling_price
OI048504,ORD081514,PROD00573,4,183752
OI048505,ORD023123,PROD00562,2,34506
OI048506,ORD020342,PROD00466,4,56624
OI048507,ORD045241,PROD00042,1,89252
OI048508,ORD038903,PROD00555,4,231252
OI048509,ORD098269,PROD00682,4,358256
OI048510,ORD041772,PROD00807,2,85842
OI048511,ORD072873,PROD00681,2,80944
OI048512,ORD090583,PROD00727,4,276104
OI048513,ORD054440,PROD00838,3,125700
OI048514,ORD012903,PROD00520,4,179828
OI048515,ORD058105,PROD00154,2,68368
OI048516,ORD014172,PROD00282,2,176554
OI048517,ORD024112,PROD00537,4,95952
OI048518,ORD041944,PROD00930,3,56424
OI048519,ORD054968,PROD00949,2,37178
OI048520,ORD008731,PROD00056,1,60333
OI048521,ORD046656,PROD00248,4,1228
OI048522,ORD037535,PROD00527,4,112952
OI048523,ORD071413,PROD00553,2,172610
OI048524,ORD000948,PROD00971,3,285258
OI048525,ORD076705,PROD00023,2,132248
OI048526,ORD098297,PROD00680,1,19973
OI048527,ORD004376,PROD00054,1,63549
OI048528,ORD053811,PROD00821,2,149406
OI048529,ORD096717,PROD00159,4,144564
OI048530,ORD078383,PROD00362,4,297480
OI048531,ORD057307,PROD00516,1,83688
OI048532,ORD039764,PROD00350,2,142816
OI048533,ORD077059,PROD00915,2,26048
OI048534,ORD034820,PROD00662,2,6362
OI048535,ORD098946,PROD00036,4,71488
OI048536,ORD014173,PROD00584,4,310100
OI048537,ORD097286,PROD00977,4,133372
OI048538,ORD011967,PROD00646,2,19192
OI048539,ORD094344,PROD00430,2,125492
OI048540,ORD032363,PROD00549,1,42700
OI048541,ORD006727,PROD00522,1,48455
OI048542,ORD013071,PROD00762,2,68302
OI048543,ORD082078,PROD00728,4,24388
OI048544,ORD028191,PROD00648,4,119624
OI048545,ORD036457,PROD00803,3,284844
OI048546,ORD058570,PROD00928,4,151692
OI048547,ORD072187,PROD00293,4,260308
OI048548,ORD076631,PROD00105,1,92753
OI048549,ORD062678,PROD00214,2,109448
OI048550,ORD015762,PROD00006,1,79234
OI048551,ORD063153,PROD00662,3,9543
OI048552,ORD021430,PROD00338,2,12002
OI048553,ORD068998,PROD00640,2,36274
OI048554,ORD030404,PROD00942,2,192868
OI048555,ORD069931,PROD00287,3,253548
OI048556,ORD006868,PROD00461,4,150348
OI048557,ORD089883,PROD00690,3,248151
OI048558,ORD090220,PROD00301,4,258848
OI048559,ORD020220,PROD00157,1,7327
OI048560,ORD061312,PROD00770,3,10713
OI048561,ORD081415,PROD00178,3,121470
OI048562,ORD057561,PROD00657,3,116661
OI048563,ORD043105,PROD00819,4,323588
OI048564,ORD008265,PROD00366,2,110398
OI048565,ORD074369,PROD00894,2,143614
OI048566,ORD039093,PROD00544,2,154920
OI048567,ORD052506,PROD00111,4,219164
OI048568,ORD008644,PROD00150,4,305012
OI048569,ORD011832,PROD00008,3,58824
OI048570,ORD089968,PROD00043,1,27823
OI048571,ORD062287,PROD00636,3,202080
OI048572,ORD083322,PROD00236,1,53463
OI048573,ORD099873,PROD00221,1,10856
OI048574,ORD052490,PROD00696,2,147090
OI048575,ORD006984,PROD00649,1,88299
OI048576,ORD003585,PROD00283,3,253284
OI048577,ORD091178,PROD00240,2,191546
OI048578,ORD073124,PROD00057,3,76911
OI048579,ORD039958,PROD00356,3,120624
OI048580,ORD033997,PROD00150,4,305012
OI048581,ORD058260,PROD00494,4,94288
OI048582,ORD037269,PROD00246,3,77076
OI048583,ORD049163,PROD00970,4,27808
OI048584,ORD098228,PROD00815,3,42225
OI048585,ORD043635,PROD00071,3,160953
OI048586,ORD082707,PROD00798,1,19815
OI048587,ORD055963,PROD00664,3,110505
OI048588,ORD040859,PROD00724,4,254984
OI048589,ORD040295,PROD00705,2,75808
OI048590,ORD075876,PROD00299,4,18148
OI048591,ORD083123,PROD00247,4,116328
OI048592,ORD041476,PROD00839,2,192288
OI048593,ORD029345,PROD00745,1,6356
OI048594,ORD019021,PROD00303,4,248116
OI048595,ORD010331,PROD00576,1,26906
OI048596,ORD090515,PROD00982,1,6810
OI048597,ORD089253,PROD00111,4,219164
OI048598,ORD064307,PROD00237,4,390572
OI048599,ORD023446,PROD00111,4,219164
OI048600,ORD088837,PROD00678,4,254148
OI048601,ORD021423,PROD00933,1,63970
OI048602,ORD017957,PROD00993,2,154334
OI048603,ORD058521,PROD00387,2,119148
OI048604,ORD051851,PROD00085,3,99822
OI048605,ORD077255,PROD00626,1,24958
OI048606,ORD029029,PROD00440,2,192840
OI048607,ORD092944,PROD00986,4,352332
OI048608,ORD064287,PROD00059,4,90848
OI048609,ORD046030,PROD00840,2,10894
OI048610,ORD002487,PROD00967,1,51678
OI048611,ORD052476,PROD00785,1,61430
OI048612,ORD018928,PROD00584,1,77525
OI048613,ORD080745,PROD00025,1,26023
OI048614,ORD073201,PROD00477,1,33260
OI048615,ORD082482,PROD00462,4,376188
OI048616,ORD040014,PROD00744,2,57908
OI048617,ORD015996,PROD00555,3,173439
OI048618,ORD053986,PROD00581,4,216772
OI048619,ORD057213,PROD00882,1,24359
OI048620,ORD030656,PROD00548,2,52578
OI048621,ORD024765,PROD00655,3,149298
OI048622,ORD005875,PROD00175,1,16114
OI048623,ORD042754,PROD00513,2,56364
OI048624,ORD056567,PROD00212,1,16556
OI048625,ORD089513,PROD00044,1,9208
OI048626,ORD022498,PROD00447,2,94352
OI048627,ORD074566,PROD00229,4,180852
OI048628,ORD099983,PROD00077,3,273465
OI048629,ORD007783,PROD00408,1,68928
OI048630,ORD034036,PROD00768,2,115036
OI048631,ORD028817,PROD00536,4,157516
OI048632,ORD019598,PROD00290,4,171140
OI048633,ORD051340,PROD00963,4,257064
OI048634,ORD079643,PROD00415,3,171366
OI048635,ORD042174,PROD00239,2,89886
OI048636,ORD036056,PROD00778,3,294027
OI048637,ORD081852,PROD00037,4,15248
OI048638,ORD081902,PROD00968,3,237375
OI048639,ORD022034,PROD00615,1,58105
OI048640,ORD038186,PROD00412,2,31044
OI048641,ORD057252,PROD00777,3,19491
OI048642,ORD014738,PROD00534,2,56740
OI048643,ORD042972,PROD00439,1,91112
OI048644,ORD083614,PROD00255,4,159964
OI048645,ORD042613,PROD00217,4,289360
OI048646,ORD063577,PROD00960,1,42071
OI048647,ORD084691,PROD00960,4,168284
OI048648,ORD061980,PROD00850,3,92346
OI048649,ORD024627,PROD00070,3,245967
OI048650,ORD093262,PROD00574,1,58379
OI048651,ORD006141,PROD00682,1,89564
OI048652,ORD068643,PROD00755,1,16284
OI048653,ORD097618,PROD00309,1,34694
OI048654,ORD056799,PROD00795,1,2196
OI048655,ORD044649,PROD00946,1,56800
OI048656,ORD032426,PROD00256,3,32562
OI048657,ORD068756,PROD00406,2,68542
OI048658,ORD035548,PROD00267,1,98012
OI048659,ORD050315,PROD00067,2,9720
OI048660,ORD091660,PROD00061,1,6571
OI048661,ORD081583,PROD00211,4,57240
OI048662,ORD032819,PROD00810,3,22893
OI048663,ORD076500,PROD00798,1,19815
OI048664,ORD041895,PROD00404,2,86416
OI048665,ORD099876,PROD00897,4,187440
OI048666,ORD076487,PROD00035,4,102104
OI048667,ORD044079,PROD00268,2,164610
OI048668,ORD096632,PROD00136,1,42768
OI048669,ORD073580,PROD00851,2,195796
OI048670,ORD021341,PROD00535,1,78915
OI048671,ORD089465,PROD00833,3,281049
OI048672,ORD088727,PROD00606,1,79851
OI048673,ORD019466,PROD00815,1,14075
OI048674,ORD042065,PROD00355,3,140277
OI048675,ORD058839,PROD00779,3,106875
OI048676,ORD087053,PROD00446,3,48456
OI048677,ORD006941,PROD00510,1,63630
OI048678,ORD079560,PROD00577,4,180400
OI048679,ORD075340,PROD00230,2,148338
OI048680,ORD098968,PROD00088,1,59282
OI048681,ORD076498,PROD00814,3,201765
OI048682,ORD080279,PROD01000,2,764
OI048683,ORD082286,PROD00641,3,252258
OI048684,ORD084457,PROD00915,2,26048
OI048685,ORD005935,PROD00350,4,285632
OI048686,ORD068956,PROD00922,4,281208
OI048687,ORD049760,PROD00445,4,226528
OI048688,ORD094754,PROD00063,4,368636
OI048689,ORD008665,PROD00330,1,48995
OI048690,ORD041254,PROD00712,4,276888
OI048691,ORD066676,PROD00614,2,116082
OI048692,ORD078764,PROD00392,1,50431
OI048693,ORD011623,PROD00592,4,260184
OI048694,ORD021529,PROD00009,3,127161
OI048695,ORD099078,PROD00939,3,216465
OI048696,ORD070587,PROD00544,4,309840
OI048697,ORD083441,PROD00710,1,36160
OI048698,ORD096932,PROD00520,2,89914
OI048699,ORD033080,PROD00005,2,63980
OI048700,ORD050570,PROD00098,1,46981
OI048701,ORD012348,PROD00661,2,136312
OI048702,ORD033741,PROD00560,2,12156
OI048703,ORD048150,PROD00818,2,46704
OI048704,ORD079507,PROD00209,3,37269
OI048705,ORD082585,PROD00251,1,68719
OI048706,ORD023860,PROD00360,3,283197
OI048707,ORD062927,PROD00928,1,37923
OI048708,ORD071267,PROD00683,1,15479
OI048709,ORD061607,PROD00467,2,56960
OI048710,ORD073115,PROD00251,4,274876
OI048711,ORD095131,PROD00223,3,109434
OI048712,ORD070307,PROD00631,4,82668
OI048713,ORD096359,PROD00053,4,320292
OI048714,ORD092336,PROD00006,1,79234
OI048715,ORD017876,PROD00087,2,140134
OI048716,ORD077923,PROD00102,3,21753
OI048717,ORD038443,PROD00631,4,82668
OI048718,ORD037803,PROD00931,1,12919
OI048719,ORD017611,PROD00634,4,15416
OI048720,ORD071034,PROD00553,1,86305
OI048721,ORD080701,PROD00124,2,7508
OI048722,ORD030423,PROD00349,3,150900
OI048723,ORD066651,PROD00132,2,24498
OI048724,ORD035577,PROD00725,4,242812
OI048725,ORD043474,PROD00756,2,67774
OI048726,ORD005523,PROD00439,4,364448
OI048727,ORD092027,PROD00878,3,271908
OI048728,ORD001923,PROD00741,3,245040
OI048729,ORD064088,PROD00258,2,197280
OI048730,ORD097948,PROD00096,1,78712
OI048731,ORD016940,PROD00074,2,23326
OI048732,ORD051980,PROD00081,4,108348
OI048733,ORD075535,PROD00383,3,276486
OI048734,ORD033304,PROD00812,3,23508
OI048735,ORD006161,PROD00087,3,210201
OI048736,ORD019601,PROD00595,3,184296
OI048737,ORD069296,PROD00543,3,273522
OI048738,ORD053826,PROD00863,2,142136
OI048739,ORD047398,PROD00750,1,50388
OI048740,ORD018669,PROD00182,3,224388
OI048741,ORD086502,PROD00587,1,2561
OI048742,ORD020534,PROD00346,3,106194
OI048743,ORD099271,PROD00864,2,41488
OI048744,ORD084592,PROD00503,3,192108
OI048745,ORD048115,PROD00552,4,246632
OI048746,ORD099761,PROD00535,3,236745
OI048747,ORD008481,PROD00202,2,35450
OI048748,ORD045065,PROD00237,2,195286
OI048749,ORD075154,PROD00386,3,113838
OI048750,ORD020111,PROD00569,2,128958
OI048751,ORD039285,PROD00550,2,119320
OI048752,ORD013892,PROD00280,2,32526
OI048753,ORD059588,PROD00163,4,262324
OI048754,ORD017013,PROD00436,2,46554
OI048755,ORD077577,PROD00167,1,17733
OI048756,ORD047936,PROD00051,2,193292
OI048757,ORD090001,PROD00169,1,17114
OI048758,ORD022582,PROD00602,1,44050
OI048759,ORD040934,PROD00197,3,187614
OI048760,ORD043151,PROD00675,2,21810
OI048761,ORD069508,PROD00127,1,48468
OI048762,ORD026658,PROD00653,4,220988
OI048763,ORD021142,PROD00036,2,35744
OI048764,ORD013437,PROD00675,1,10905
OI048765,ORD015904,PROD00683,3,46437
OI048766,ORD055072,PROD00680,4,79892
OI048767,ORD071732,PROD00527,3,84714
OI048768,ORD012270,PROD00363,2,67426
OI048769,ORD096996,PROD00672,3,254997
OI048770,ORD009151,PROD00243,1,48704
OI048771,ORD031509,PROD00671,4,152000
OI048772,ORD024896,PROD01000,2,764
OI048773,ORD024996,PROD00691,1,9696
OI048774,ORD070812,PROD00084,2,49392
OI048775,ORD074675,PROD00039,4,367344
OI048776,ORD013259,PROD00993,4,308668
OI048777,ORD099428,PROD00802,2,10410
OI048778,ORD088482,PROD00416,1,71329
OI048779,ORD029505,PROD00424,1,99953
OI048780,ORD013747,PROD00792,3,24297
OI048781,ORD099816,PROD00577,2,90200
OI048782,ORD043760,PROD00274,1,4995
OI048783,ORD044058,PROD00292,4,144540
OI048784,ORD070938,PROD00825,4,300284
OI048785,ORD059685,PROD00442,4,91360
OI048786,ORD090892,PROD00572,2,34010
OI048787,ORD020798,PROD00041,1,3826
OI048788,ORD081750,PROD00556,4,187828
OI048789,ORD018342,PROD00078,1,27066
OI048790,ORD090682,PROD00837,4,199332
OI048791,ORD045937,PROD00895,3,70743
OI048792,ORD078493,PROD00497,4,28796
OI048793,ORD071747,PROD00675,2,21810
OI048794,ORD070090,PROD00250,3,297108
OI048795,ORD036407,PROD00729,1,55606
OI048796,ORD083065,PROD00317,3,282393
OI048797,ORD095647,PROD00542,1,96818
OI048798,ORD050025,PROD00583,1,49245
OI048799,ORD002277,PROD00016,3,17412
OI048800,ORD042434,PROD00269,3,295656
OI048801,ORD046566,PROD00888,4,9744
OI048802,ORD089767,PROD00487,1,28771
OI048803,ORD008347,PROD00211,3,42930
OI048804,ORD030952,PROD00149,3,246087
OI048805,ORD067463,PROD00847,4,63968
OI048806,ORD030397,PROD00611,1,94970
OI048807,ORD000973,PROD00946,2,113600
OI048808,ORD080415,PROD00170,4,322528
OI048809,ORD055526,PROD00783,1,84630
OI048810,ORD096292,PROD00571,2,115932
OI048811,ORD059844,PROD00535,3,236745
OI048812,ORD092714,PROD00194,1,32010
OI048813,ORD094673,PROD00468,3,78405
OI048814,ORD052748,PROD00419,1,80454
OI048815,ORD084751,PROD00896,3,55722
OI048816,ORD099740,PROD00692,2,36826
OI048817,ORD033087,PROD00333,2,149240
OI048818,ORD016421,PROD00258,1,98640
OI048819,ORD015239,PROD00386,1,37946
OI048820,ORD020487,PROD00975,2,98518
OI048821,ORD078464,PROD00330,3,146985
OI048822,ORD044485,PROD00409,1,98823
OI048823,ORD007761,PROD00861,3,7917
OI048824,ORD069536,PROD00850,4,123128
OI048825,ORD089268,PROD00571,4,231864
OI048826,ORD025174,PROD00235,3,29358
OI048827,ORD013282,PROD00406,1,34271
OI048828,ORD024906,PROD00135,3,213393
OI048829,ORD019962,PROD00721,4,263188
OI048830,ORD000665,PROD00235,1,9786
OI048831,ORD042569,PROD00200,4,244184
OI048832,ORD084811,PROD00160,2,178040
OI048833,ORD021857,PROD00266,2,37704
OI048834,ORD042287,PROD00885,1,15452
OI048835,ORD013070,PROD00457,2,58800
OI048836,ORD053816,PROD00612,2,29342
OI048837,ORD073932,PROD00908,3,250671
OI048838,ORD077016,PROD00354,4,127688
OI048839,ORD019063,PROD00367,1,35362
OI048840,ORD003335,PROD00918,2,148342
OI048841,ORD094590,PROD00866,3,84984
OI048842,ORD065192,PROD00339,1,31652
OI048843,ORD004296,PROD00872,3,263988
OI048844,ORD002144,PROD00131,4,98844
OI048845,ORD033608,PROD00339,1,31652
OI048846,ORD070002,PROD00446,2,32304
OI048847,ORD034441,PROD00597,4,123764
OI048848,ORD078108,PROD00547,1,7079
OI048849,ORD077757,PROD00343,3,222195
OI048850,ORD047855,PROD00789,3,246018
OI048851,ORD040641,PROD00355,3,140277
OI048852,ORD085087,PROD00548,2,52578
OI048853,ORD040842,PROD00803,4,379792
OI048854,ORD006623,PROD00715,1,23325
OI048855,ORD027400,PROD00056,4,241332
OI048856,ORD056331,PROD00434,3,19944
OI048857,ORD062058,PROD00498,3,76593
OI048858,ORD028606,PROD00908,2,167114
OI048859,ORD043053,PROD00833,1,93683
OI048860,ORD081636,PROD00654,4,365984
OI048861,ORD044975,PROD00127,2,96936
OI048862,ORD093342,PROD00417,1,99171
OI048863,ORD026979,PROD00703,1,61727
OI048864,ORD037105,PROD00754,4,300616
OI048865,ORD028521,PROD00880,1,7445
OI048866,ORD066765,PROD00449,2,1542
OI048867,ORD003592,PROD00730,3,234987
OI048868,ORD087761,PROD00507,1,70576
OI048869,ORD034116,PROD00513,1,28182
OI048870,ORD062710,PROD00309,4,138776
OI048871,ORD011749,PROD00794,1,43063
OI048872,ORD041298,PROD00808,2,27186
OI048873,ORD020195,PROD00801,3,170142
OI048874,ORD052872,PROD00293,1,65077
OI048875,ORD046440,PROD00070,3,245967
OI048876,ORD008175,PROD00116,3,69813
OI048877,ORD027310,PROD00896,3,55722
OI048878,ORD092518,PROD00513,4,112728
OI048879,ORD040838,PROD00816,2,125048
OI048880,ORD064654,PROD00235,4,39144
OI048881,ORD078516,PROD00361,1,77552
OI048882,ORD042809,PROD00773,3,104895
OI048883,ORD050528,PROD00803,4,379792
OI048884,ORD091975,PROD00206,3,274206
OI048885,ORD067313,PROD00060,4,376308
OI048886,ORD009429,PROD00909,4,57828
OI048887,ORD035856,PROD00326,1,20709
OI048888,ORD093566,PROD00977,4,133372
OI048889,ORD056736,PROD00085,3,99822
OI048890,ORD052943,PROD00780,4,212688
OI048891,ORD063793,PROD00701,2,184594
OI048892,ORD035868,PROD00676,2,71902
OI048893,ORD044066,PROD00773,2,69930
OI048894,ORD063716,PROD00169,4,68456
OI048895,ORD066367,PROD00256,2,21708
OI048896,ORD042658,PROD00216,1,68108
OI048897,ORD051788,PROD00493,4,205996
OI048898,ORD013253,PROD00493,3,154497
OI048899,ORD062924,PROD00469,4,122880
OI048900,ORD060967,PROD00905,3,207852
OI048901,ORD070649,PROD00564,4,396736
OI048902,ORD031321,PROD00107,4,171008
OI048903,ORD005729,PROD00187,2,198346
OI048904,ORD015043,PROD00058,1,77676
OI048905,ORD078216,PROD00943,1,18233
OI048906,ORD028917,PROD00219,4,277396
OI048907,ORD006167,PROD00456,1,22520
OI048908,ORD070803,PROD00622,1,85557
OI048909,ORD013420,PROD00142,2,47538
OI048910,ORD092774,PROD00045,1,77814
OI048911,ORD047198,PROD00775,2,108640
OI048912,ORD058859,PROD00823,4,370692
OI048913,ORD091209,PROD00255,3,119973
OI048914,ORD009552,PROD00860,2,155130
OI048915,ORD072514,PROD00494,4,94288
OI048916,ORD017677,PROD00688,3,36561
OI048917,ORD045366,PROD00062,2,71462
OI048918,ORD054337,PROD00648,2,59812
OI048919,ORD048365,PROD00174,1,68488
OI048920,ORD019982,PROD00761,2,90706
OI048921,ORD056494,PROD00374,1,72246
OI048922,ORD096827,PROD00405,1,67018
OI048923,ORD043878,PROD00636,4,269440
OI048924,ORD093184,PROD00581,1,54193
OI048925,ORD099606,PROD00263,1,91752
OI048926,ORD031183,PROD00067,4,19440
OI048927,ORD082765,PROD00853,3,43167
OI048928,ORD055966,PROD00977,2,66686
OI048929,ORD056153,PROD00712,2,138444
OI048930,ORD011936,PROD00853,1,14389
OI048931,ORD023819,PROD00696,2,147090
OI048932,ORD012915,PROD00413,3,127704
OI048933,ORD038447,PROD00617,2,117624
OI048934,ORD001284,PROD00103,3,173448
OI048935,ORD042354,PROD00083,4,233792
OI048936,ORD063190,PROD00068,3,98637
OI048937,ORD006657,PROD00510,4,254520
OI048938,ORD075409,PROD00105,1,92753
OI048939,ORD024759,PROD00777,1,6497
OI048940,ORD085756,PROD00643,2,103424
OI048941,ORD083273,PROD00101,3,150645
OI048942,ORD002746,PROD00021,1,27308
OI048943,ORD000816,PROD00678,1,63537
OI048944,ORD076716,PROD00081,4,108348
OI048945,ORD039408,PROD00331,4,378292
OI048946,ORD053616,PROD00547,1,7079
OI048947,ORD031805,PROD00846,1,50126
OI048948,ORD050424,PROD00127,3,145404
OI048949,ORD019139,PROD00780,1,53172
OI048950,ORD050236,PROD00190,1,65208
OI048951,ORD083450,PROD00240,2,191546
OI048952,ORD042969,PROD00787,2,50444
OI048953,ORD094680,PROD00071,2,107302
OI048954,ORD015645,PROD00396,2,13012
OI048955,ORD061896,PROD00370,2,155932
OI048956,ORD001146,PROD00821,4,298812
OI048957,ORD078132,PROD00750,1,50388
OI048958,ORD054052,PROD00710,2,72320
OI048959,ORD082519,PROD00359,2,23942
OI048960,ORD042106,PROD00460,1,25221
OI048961,ORD045012,PROD00764,3,91641
OI048962,ORD070897,PROD00876,1,82012
OI048963,ORD005767,PROD00821,2,149406
OI048964,ORD037691,PROD00396,4,26024
OI048965,ORD006742,PROD00168,2,189960
OI048966,ORD080020,PROD00870,3,55266
OI048967,ORD028977,PROD00386,3,113838
OI048968,ORD092550,PROD00113,2,24778
OI048969,ORD005209,PROD00879,3,19212
OI048970,ORD086291,PROD00622,1,85557
OI048971,ORD087629,PROD00385,3,75396
OI048972,ORD018185,PROD00655,3,149298
OI048973,ORD043200,PROD00716,4,381544
OI048974,ORD059914,PROD00614,1,58041
OI048975,ORD040000,PROD00699,3,179688
OI048976,ORD098352,PROD00698,4,8492
OI048977,ORD027550,PROD00263,1,91752
OI048978,ORD057870,PROD00667,2,51196
OI048979,ORD079389,PROD00182,1,74796
OI048980,ORD067890,PROD00710,1,36160
OI048981,ORD082227,PROD00145,3,28605
OI048982,ORD085303,PROD00379,4,388532
OI048983,ORD056033,PROD00157,3,21981
OI048984,ORD005951,PROD00937,1,31033
OI048985,ORD026540,PROD00234,2,117352
OI048986,ORD094091,PROD00728,1,6097
OI048987,ORD048692,PROD00975,3,147777
OI048988,ORD033422,PROD00342,1,37785
OI048989,ORD077108,PROD00340,4,365380
OI048990,ORD014657,PROD00952,4,327664
OI048991,ORD050508,PROD00549,4,170800
OI048992,ORD067643,PROD00949,4,74356
OI048993,ORD018804,PROD00384,1,95794
OI048994,ORD025109,PROD00618,3,130923
OI048995,ORD035933,PROD00604,2,56288
OI048996,ORD009884,PROD00803,3,284844
OI048997,ORD092337,PROD00502,4,120844
OI048998,ORD081723,PROD00091,2,78820
OI048999,ORD038713,PROD00505,2,184720
OI049000,ORD032422,PROD00098,3,140943
OI049001,ORD088330,PROD00991,4,116956
OI049002,ORD037745,PROD00315,2,147922
OI049003,ORD042504,PROD00411,3,171327
OI049004,ORD000411,PROD00361,3,232656
OI049005,ORD000429,PROD00747,1,34037
OI049006,ORD073635,PROD00489,3,273000
OI049007,ORD044533,PROD00185,2,15042
OI049008,ORD026418,PROD00407,2,83758
OI049009,ORD030762,PROD00714,2,97936
OI049010,ORD062399,PROD00204,2,152858
OI049011,ORD005228,PROD00209,3,37269
OI049012,ORD023755,PROD00258,4,394560
OI049013,ORD056846,PROD00687,1,54441
OI049014,ORD024250,PROD00256,2,21708
OI049015,ORD023894,PROD00988,3,114273
OI049016,ORD050932,PROD00456,4,90080
OI049017,ORD016052,PROD00602,1,44050
OI049018,ORD052445,PROD00575,2,179178
OI049019,ORD061461,PROD00038,1,1467
OI049020,ORD022991,PROD00282,1,88277
OI049021,ORD001544,PROD00309,4,138776
OI049022,ORD028265,PROD00099,4,186052
OI049023,ORD049666,PROD00580,2,77628
OI049024,ORD011840,PROD00822,3,112743
OI049025,ORD071777,PROD00322,2,156644
OI049026,ORD092808,PROD00282,1,88277
OI049027,ORD078165,PROD00832,2,65382
OI049028,ORD031077,PROD00316,2,104780
OI049029,ORD092221,PROD00103,1,57816
OI049030,ORD031589,PROD00405,4,268072
OI049031,ORD073638,PROD00351,4,193376
OI049032,ORD001113,PROD00100,1,6112
OI049033,ORD070144,PROD00661,1,68156
OI049034,ORD018125,PROD00073,4,110792
OI049035,ORD055349,PROD00095,2,90958
OI049036,ORD014150,PROD00098,4,187924
OI049037,ORD029332,PROD00638,4,35224
OI049038,ORD024719,PROD00245,4,276040
OI049039,ORD031057,PROD00231,1,98217
OI049040,ORD020689,PROD00925,3,202089
OI049041,ORD061019,PROD00935,3,92019
OI049042,ORD057705,PROD00434,3,19944
OI049043,ORD031796,PROD00273,2,183956
OI049044,ORD074257,PROD00244,3,31878
OI049045,ORD003061,PROD00887,2,39092
OI049046,ORD086483,PROD00081,1,27087
OI049047,ORD062937,PROD00247,4,116328
OI049048,ORD090055,PROD00463,4,133844
OI049049,ORD048640,PROD00555,4,231252
OI049050,ORD048513,PROD00034,3,298212
OI049051,ORD076614,PROD00844,3,122655
OI049052,ORD076904,PROD00711,2,189666
OI049053,ORD091351,PROD00347,3,153636
OI049054,ORD037930,PROD00069,3,65208
OI049055,ORD058103,PROD00840,1,5447
OI049056,ORD088543,PROD00510,1,63630
OI049057,ORD031097,PROD00896,1,18574
OI049058,ORD040941,PROD00766,2,60708
OI049059,ORD005930,PROD00266,3,56556
OI049060,ORD097290,PROD00193,2,177600
OI049061,ORD068071,PROD00285,4,123128
OI049062,ORD058712,PROD00192,1,32217
OI049063,ORD010437,PROD00665,4,320808
OI049064,ORD016952,PROD00609,4,222532
OI049065,ORD089471,PROD00393,1,94497
OI049066,ORD042299,PROD00613,3,283689
OI049067,ORD022892,PROD00902,1,67269
OI049068,ORD019781,PROD00553,4,345220
OI049069,ORD035703,PROD00919,2,114852
OI049070,ORD006972,PROD00029,1,4214
OI049071,ORD002934,PROD00405,2,134036
