payment_id,order_id,payment_method,payment_status,amount
PAY022065,ORD022065,UPI,Pending,369620.0
PAY022066,ORD022066,Credit Card,Completed,106875.0
PAY022067,ORD022067,UPI,Completed,109263.0
PAY022068,ORD022068,Debit Card,Completed,194567.0
PAY022069,ORD022069,Credit Card,Completed,140334.0
PAY022070,ORD022070,Wallet,Completed,268984.0
PAY022071,ORD022071,Net Banking,Completed,221749.0
PAY022072,ORD022072,UPI,Completed,382716.0
PAY022073,ORD022073,UPI,Completed,193621.0
PAY022074,ORD022074,UPI,Completed,
PAY022075,ORD022075,Net Banking,Completed,310598.0
PAY022076,ORD022076,Wallet,Completed,
PAY022077,ORD022077,Credit Card,Completed,
PAY022078,ORD022078,Debit Card,Completed,105643.0
PAY022079,ORD022079,UPI,Failed,162795.0
PAY022080,ORD022080,Net Banking,Completed,272808.0
PAY022081,ORD022081,Debit Card,Completed,189087.0
PAY022082,ORD022082,Net Banking,Completed,135244.0
PAY022083,ORD022083,Wallet,Completed,134928.0
PAY022084,ORD022084,Debit Card,Pending,114035.0
PAY022085,ORD022085,Credit Card,Completed,55247.0
PAY022086,ORD022086,Wallet,Failed,134205.0
PAY022087,ORD022087,Net Banking,Completed,153686.0
PAY022088,ORD022088,Debit Card,Completed,247306.0
PAY022089,ORD022089,UPI,Completed,363920.0
PAY022090,ORD022090,Net Banking,Completed,
PAY022091,ORD022091,Debit Card,Failed,228295.0
PAY022092,ORD022092,Debit Card,Completed,95688.0
PAY022093,ORD022093,Wallet,Completed,258846.0
PAY022094,ORD022094,Net Banking,Completed,400998.0
PAY022095,ORD022095,Debit Card,Completed,
PAY022096,ORD022096,Net Banking,Completed,
PAY022097,ORD022097,UPI,Failed,
PAY022098,ORD022098,Wallet,Completed,45353.0
PAY022099,ORD022099,UPI,Completed,
PAY022100,ORD022100,Debit Card,Completed,64712.0
PAY022101,ORD022101,Net Banking,Completed,17733.0
PAY022102,ORD022102,Credit Card,Completed,
PAY022103,ORD022103,Debit Card,Completed,77628.0
PAY022104,ORD022104,UPI,Completed,6356.0
PAY022105,ORD022105,Debit Card,Completed,152590.0
PAY022106,ORD022106,Net Banking,Completed,274035.0
PAY022107,ORD022107,UPI,Completed,164410.0
PAY022108,ORD022108,Credit Card,Completed,181916.0
PAY022109,ORD022109,Wallet,Completed,24696.0
PAY022110,ORD022110,Debit Card,Completed,18381.0
PAY022111,ORD022111,Debit Card,Completed,123013.0
PAY022112,ORD022112,UPI,Completed,300616.0
PAY022113,ORD022113,Credit Card,Completed,952847.0
PAY022114,ORD022114,UPI,Failed,42930.0
PAY022115,ORD022115,Wallet,Completed,297702.0
PAY022116,ORD022116,Net Banking,Completed,316064.0
PAY022117,ORD022117,Wallet,Completed,
PAY022118,ORD022118,Credit Card,Completed,136216.0
PAY022119,ORD022119,Credit Card,Completed,95970.0
PAY022120,ORD022120,UPI,Completed,
PAY022121,ORD022121,Net Banking,Completed,14580.0
PAY022122,ORD022122,Debit Card,Completed,342279.0
PAY022123,ORD022123,Debit Card,Completed,208047.0
PAY022124,ORD022124,UPI,Completed,253898.0
PAY022125,ORD022125,Debit Card,Completed,544510.0
PAY022126,ORD022126,UPI,Completed,655432.0
PAY022127,ORD022127,Wallet,Completed,100430.0
PAY022128,ORD022128,Debit Card,Completed,349052.0
PAY022129,ORD022129,UPI,Failed,
PAY022130,ORD022130,Debit Card,Completed,131764.0
PAY022131,ORD022131,Credit Card,Pending,397541.0
PAY022132,ORD022132,UPI,Completed,695345.0
PAY022133,ORD022133,Credit Card,Completed,376212.0
PAY022134,ORD022134,Debit Card,Completed,388425.0
PAY022135,ORD022135,Wallet,Completed,
PAY022136,ORD022136,Net Banking,Completed,170532.0
PAY022137,ORD022137,Credit Card,Completed,
PAY022138,ORD022138,Net Banking,Failed,314132.0
PAY022139,ORD022139,Net Banking,Completed,407847.0
PAY022140,ORD022140,UPI,Completed,325912.0
PAY022141,ORD022141,UPI,Completed,410190.0
PAY022142,ORD022142,Wallet,Completed,542456.0
PAY022143,ORD022143,UPI,Failed,140980.0
PAY022144,ORD022144,Net Banking,Completed,
PAY022145,ORD022145,UPI,Completed,
PAY022146,ORD022146,Net Banking,Completed,452775.0
PAY022147,ORD022147,Credit Card,Completed,482752.0
PAY022148,ORD022148,Wallet,Pending,770390.0
PAY022149,ORD022149,UPI,Completed,515511.0
PAY022150,ORD022150,UPI,Completed,509505.0
PAY022151,ORD022151,Wallet,Completed,25132.0
PAY022152,ORD022152,UPI,Completed,72047.0
PAY022153,ORD022153,UPI,Completed,309249.0
PAY022154,ORD022154,Credit Card,Completed,285765.0
PAY022155,ORD022155,UPI,Completed,89670.0
PAY022156,ORD022156,Debit Card,Completed,
PAY022157,ORD022157,Debit Card,Completed,358680.0
PAY022158,ORD022158,Debit Card,Pending,752816.0
PAY022159,ORD022159,Debit Card,Completed,328546.0
PAY022160,ORD022160,Debit Card,Completed,56022.0
PAY022161,ORD022161,Debit Card,Completed,494077.0
PAY022162,ORD022162,UPI,Completed,231543.0
PAY022163,ORD022163,Wallet,Completed,193269.0
PAY022164,ORD022164,Credit Card,Completed,319450.0
PAY022165,ORD022165,Debit Card,Failed,85136.0
PAY022166,ORD022166,Wallet,Completed,
PAY022167,ORD022167,Credit Card,Completed,218316.0
PAY022168,ORD022168,Wallet,Completed,28149.0
PAY022169,ORD022169,Credit Card,Completed,
PAY022170,ORD022170,Net Banking,Completed,81084.0
PAY022171,ORD022171,Net Banking,Completed,1522.0
PAY022172,ORD022172,Credit Card,Completed,138412.0
PAY022173,ORD022173,Net Banking,Completed,54660.0
PAY022174,ORD022174,Net Banking,Completed,312799.0
PAY022175,ORD022175,Wallet,Completed,193925.0
PAY022176,ORD022176,Net Banking,Completed,277396.0
PAY022177,ORD022177,Net Banking,Completed,222424.0
PAY022178,ORD022178,Credit Card,Pending,365061.0
PAY022179,ORD022179,Debit Card,Completed,
PAY022180,ORD022180,Net Banking,Completed,
PAY022181,ORD022181,Net Banking,Completed,647051.0
PAY022182,ORD022182,Credit Card,Completed,364083.0
PAY022183,ORD022183,UPI,Completed,64277.0
PAY022184,ORD022184,Net Banking,Completed,68368.0
PAY022185,ORD022185,Credit Card,Completed,297789.0
PAY022186,ORD022186,UPI,Pending,213374.0
PAY022187,ORD022187,Wallet,Failed,101661.0
PAY022188,ORD022188,UPI,Completed,
PAY022189,ORD022189,UPI,Completed,85136.0
PAY022190,ORD022190,Wallet,Completed,
PAY022191,ORD022191,Credit Card,Completed,95244.0
PAY022192,ORD022192,Debit Card,Completed,46782.0
PAY022193,ORD022193,Net Banking,Completed,245705.0
PAY022194,ORD022194,UPI,Completed,368779.0
PAY022195,ORD022195,UPI,Completed,202080.0
PAY022196,ORD022196,Debit Card,Completed,
PAY022197,ORD022197,Credit Card,Completed,274704.0
PAY022198,ORD022198,Net Banking,Pending,298977.0
PAY022199,ORD022199,Net Banking,Completed,507459.0
PAY022200,ORD022200,Wallet,Completed,71569.0
PAY022201,ORD022201,Net Banking,Completed,565852.0
PAY022202,ORD022202,Net Banking,Completed,170272.0
PAY022203,ORD022203,Net Banking,Completed,
PAY022204,ORD022204,UPI,Completed,534773.0
PAY022205,ORD022205,Wallet,Completed,
PAY022206,ORD022206,Net Banking,Completed,33715.0
PAY022207,ORD022207,Net Banking,Completed,162229.0
PAY022208,ORD022208,Debit Card,Completed,425832.0
PAY022209,ORD022209,Wallet,Completed,99765.0
PAY022210,ORD022210,Credit Card,Completed,189554.0
PAY022211,ORD022211,Credit Card,Completed,79959.0
PAY022212,ORD022212,Net Banking,Completed,349259.0
PAY022213,ORD022213,Wallet,Completed,134479.0
PAY022214,ORD022214,Debit Card,Completed,118230.0
PAY022215,ORD022215,Wallet,Completed,427455.0
PAY022216,ORD022216,UPI,Completed,275092.0
PAY022217,ORD022217,UPI,Completed,280876.0
PAY022218,ORD022218,Credit Card,Completed,994125.0
PAY022219,ORD022219,UPI,Completed,344693.0
PAY022220,ORD022220,Debit Card,Failed,785052.0
PAY022221,ORD022221,Net Banking,Completed,
PAY022222,ORD022222,Wallet,Completed,115768.0
PAY022223,ORD022223,Debit Card,Completed,323279.0
PAY022224,ORD022224,Debit Card,Failed,219090.0
PAY022225,ORD022225,Credit Card,Completed,106875.0
PAY022226,ORD022226,Net Banking,Completed,
PAY022227,ORD022227,UPI,Completed,475435.0
PAY022228,ORD022228,Net Banking,Completed,
PAY022229,ORD022229,Credit Card,Completed,52341.0
PAY022230,ORD022230,Wallet,Completed,
PAY022231,ORD022231,Debit Card,Completed,77043.0
PAY022232,ORD022232,UPI,Completed,49422.0
PAY022233,ORD022233,Debit Card,Pending,207666.0
PAY022234,ORD022234,Net Banking,Completed,217392.0
PAY022235,ORD022235,Debit Card,Completed,
PAY022236,ORD022236,UPI,Completed,54519.0
PAY022237,ORD022237,Debit Card,Completed,86493.0
PAY022238,ORD022238,Net Banking,Completed,190890.0
PAY022239,ORD022239,Wallet,Completed,97916.0
PAY022240,ORD022240,Credit Card,Completed,85136.0
PAY022241,ORD022241,Debit Card,Completed,99301.0
PAY022242,ORD022242,Wallet,Completed,109940.0
PAY022243,ORD022243,UPI,Completed,195624.0
PAY022244,ORD022244,Wallet,Completed,
PAY022245,ORD022245,Wallet,Completed,293060.0
PAY022246,ORD022246,Net Banking,Completed,65325.0
PAY022247,ORD022247,Wallet,Completed,
PAY022248,ORD022248,Net Banking,Completed,181394.0
PAY022249,ORD022249,Net Banking,Completed,
PAY022250,ORD022250,Credit Card,Completed,
PAY022251,ORD022251,Net Banking,Completed,
PAY022252,ORD022252,Net Banking,Completed,
PAY022253,ORD022253,Wallet,Completed,63549.0
PAY022254,ORD022254,Credit Card,Completed,240626.0
PAY022255,ORD022255,Wallet,Completed,175992.0
PAY022256,ORD022256,Wallet,Completed,171850.0
PAY022257,ORD022257,UPI,Completed,163618.0
PAY022258,ORD022258,Credit Card,Completed,206423.0
PAY022259,ORD022259,Net Banking,Pending,
PAY022260,ORD022260,Debit Card,Completed,442717.0
PAY022261,ORD022261,Debit Card,Completed,
PAY022262,ORD022262,Debit Card,Completed,188094.0
PAY022263,ORD022263,Net Banking,Completed,25022.0
PAY022264,ORD022264,Debit Card,Completed,104048.0
PAY022265,ORD022265,Debit Card,Completed,305024.0
PAY022266,ORD022266,Net Banking,Completed,366190.0
PAY022267,ORD022267,Wallet,Completed,171712.0
PAY022268,ORD022268,Wallet,Failed,278766.0
PAY022269,ORD022269,Wallet,Completed,383781.0
PAY022270,ORD022270,Credit Card,Completed,55239.0
PAY022271,ORD022271,Debit Card,Completed,75922.0
PAY022272,ORD022272,Wallet,Completed,61727.0
PAY022273,ORD022273,UPI,Completed,
PAY022274,ORD022274,Credit Card,Completed,
PAY022275,ORD022275,Credit Card,Completed,
PAY022276,ORD022276,Wallet,Completed,18233.0
PAY022277,ORD022277,Debit Card,Completed,453812.0
PAY022278,ORD022278,UPI,Completed,442820.0
PAY022279,ORD022279,Wallet,Failed,138484.0
PAY022280,ORD022280,UPI,Completed,
PAY022281,ORD022281,Net Banking,Completed,49668.0
PAY022282,ORD022282,Net Banking,Failed,29409.0
PAY022283,ORD022283,Debit Card,Completed,368930.0
PAY022284,ORD022284,Net Banking,Completed,7445.0
PAY022285,ORD022285,UPI,Completed,
PAY022286,ORD022286,Wallet,Completed,434297.0
PAY022287,ORD022287,UPI,Completed,380495.0
PAY022288,ORD022288,Debit Card,Completed,302148.0
PAY022289,ORD022289,UPI,Completed,38412.0
PAY022290,ORD022290,UPI,Completed,307936.0
PAY022291,ORD022291,UPI,Pending,51015.0
PAY022292,ORD022292,Debit Card,Completed,
PAY022293,ORD022293,Debit Card,Failed,415908.0
PAY022294,ORD022294,Net Banking,Completed,751012.0
PAY022295,ORD022295,Credit Card,Completed,595191.0
PAY022296,ORD022296,Wallet,Completed,48244.0
PAY022297,ORD022297,Wallet,Completed,
PAY022298,ORD022298,Credit Card,Completed,108706.0
PAY022299,ORD022299,Wallet,Failed,62022.0
PAY022300,ORD022300,Debit Card,Completed,
PAY022301,ORD022301,Debit Card,Completed,
PAY022302,ORD022302,Wallet,Completed,367032.0
PAY022303,ORD022303,Net Banking,Failed,132384.0
PAY022304,ORD022304,Wallet,Completed,600168.0
PAY022305,ORD022305,Net Banking,Completed,464886.0
PAY022306,ORD022306,Wallet,Completed,627974.0
PAY022307,ORD022307,Net Banking,Completed,174123.0
PAY022308,ORD022308,Net Banking,Failed,157047.0
PAY022309,ORD022309,UPI,Completed,160953.0
PAY022310,ORD022310,Net Banking,Pending,173784.0
PAY022311,ORD022311,Wallet,Failed,505464.0
PAY022312,ORD022312,Wallet,Completed,
PAY022313,ORD022313,Net Banking,Failed,
PAY022314,ORD022314,Credit Card,Completed,168762.0
PAY022315,ORD022315,Wallet,Completed,140712.0
PAY022316,ORD022316,Net Banking,Completed,
PAY022317,ORD022317,Net Banking,Completed,213985.0
PAY022318,ORD022318,Wallet,Completed,72530.0
PAY022319,ORD022319,UPI,Completed,59678.0
PAY022320,ORD022320,Net Banking,Completed,
PAY022321,ORD022321,Credit Card,Completed,291907.0
PAY022322,ORD022322,Wallet,Completed,76217.0
PAY022323,ORD022323,Net Banking,Completed,1019066.0
PAY022324,ORD022324,UPI,Completed,320898.0
PAY022325,ORD022325,Debit Card,Completed,452829.0
PAY022326,ORD022326,Credit Card,Pending,332202.0
PAY022327,ORD022327,UPI,Completed,249920.0
PAY022328,ORD022328,Wallet,Pending,
PAY022329,ORD022329,Net Banking,Completed,
PAY022330,ORD022330,Credit Card,Completed,363726.0
PAY022331,ORD022331,Wallet,Completed,
PAY022332,ORD022332,Debit Card,Completed,
PAY022333,ORD022333,Credit Card,Completed,185966.0
PAY022334,ORD022334,Net Banking,Completed,220191.0
PAY022335,ORD022335,Debit Card,Completed,364476.0
PAY022336,ORD022336,UPI,Completed,
PAY022337,ORD022337,Debit Card,Completed,
PAY022338,ORD022338,Wallet,Completed,
PAY022339,ORD022339,Net Banking,Failed,
PAY022340,ORD022340,Net Banking,Completed,69669.0
PAY022341,ORD022341,Net Banking,Completed,342795.0
PAY022342,ORD022342,Debit Card,Completed,
PAY022343,ORD022343,Net Banking,Completed,88200.0
PAY022344,ORD022344,UPI,Completed,79964.0
PAY022345,ORD022345,Wallet,Failed,321680.0
PAY022346,ORD022346,UPI,Completed,
PAY022347,ORD022347,Debit Card,Completed,99666.0
PAY022348,ORD022348,UPI,Completed,
PAY022349,ORD022349,UPI,Completed,487284.0
PAY022350,ORD022350,UPI,Completed,288152.0
PAY022351,ORD022351,Debit Card,Completed,180906.0
PAY022352,ORD022352,Net Banking,Completed,263460.0
PAY022353,ORD022353,UPI,Completed,445703.0
PAY022354,ORD022354,Wallet,Completed,105772.0
PAY022355,ORD022355,UPI,Completed,388539.0
PAY022356,ORD022356,Credit Card,Completed,517230.0
PAY022357,ORD022357,Debit Card,Completed,183672.0
PAY022358,ORD022358,Wallet,Completed,232024.0
PAY022359,ORD022359,Wallet,Completed,
PAY022360,ORD022360,Net Banking,Completed,90152.0
PAY022361,ORD022361,Net Banking,Completed,108354.0
PAY022362,ORD022362,UPI,Failed,100475.0
PAY022363,ORD022363,UPI,Completed,60156.0
PAY022364,ORD022364,Credit Card,Completed,350617.0
PAY022365,ORD022365,Net Banking,Completed,
PAY022366,ORD022366,UPI,Completed,84630.0
PAY022367,ORD022367,Credit Card,Completed,27546.0
PAY022368,ORD022368,Net Banking,Completed,76916.0
PAY022369,ORD022369,Debit Card,Completed,234335.0
PAY022370,ORD022370,Net Banking,Completed,173439.0
PAY022371,ORD022371,UPI,Completed,665004.0
PAY022372,ORD022372,Credit Card,Completed,88284.0
PAY022373,ORD022373,Debit Card,Completed,
PAY022374,ORD022374,Wallet,Failed,82006.0
PAY022375,ORD022375,Credit Card,Completed,154102.0
PAY022376,ORD022376,UPI,Completed,330108.0
PAY022377,ORD022377,Debit Card,Completed,30211.0
PAY022378,ORD022378,Wallet,Completed,
PAY022379,ORD022379,Wallet,Completed,
PAY022380,ORD022380,Debit Card,Completed,54411.0
PAY022381,ORD022381,Net Banking,Completed,173798.0
PAY022382,ORD022382,UPI,Completed,375418.0
PAY022383,ORD022383,Wallet,Completed,
PAY022384,ORD022384,UPI,Completed,280713.0
PAY022385,ORD022385,UPI,Completed,
PAY022386,ORD022386,Wallet,Completed,270225.0
PAY022387,ORD022387,Net Banking,Failed,138772.0
PAY022388,ORD022388,UPI,Completed,
PAY022389,ORD022389,Debit Card,Completed,196065.0
PAY022390,ORD022390,UPI,Completed,27087.0
PAY022391,ORD022391,Wallet,Completed,65733.0
PAY022392,ORD022392,Debit Card,Completed,
PAY022393,ORD022393,Net Banking,Completed,265320.0
PAY022394,ORD022394,Credit Card,Completed,270189.0
PAY022395,ORD022395,Credit Card,Completed,138422.0
PAY022396,ORD022396,Debit Card,Completed,439459.0
PAY022397,ORD022397,Debit Card,Failed,
PAY022398,ORD022398,Credit Card,Completed,323983.0
PAY022399,ORD022399,Wallet,Completed,
PAY022400,ORD022400,Debit Card,Completed,378051.0
PAY022401,ORD022401,UPI,Completed,40946.0
PAY022402,ORD022402,Debit Card,Completed,127680.0
PAY022403,ORD022403,Debit Card,Completed,
PAY022404,ORD022404,Net Banking,Completed,73822.0
PAY022405,ORD022405,Wallet,Completed,240519.0
PAY022406,ORD022406,UPI,Completed,
PAY022407,ORD022407,Net Banking,Completed,
PAY022408,ORD022408,UPI,Completed,274820.0
PAY022409,ORD022409,Debit Card,Completed,
PAY022410,ORD022410,UPI,Pending,281897.0
PAY022411,ORD022411,Net Banking,Completed,138412.0
PAY022412,ORD022412,UPI,Completed,
PAY022413,ORD022413,Net Banking,Completed,213540.0
PAY022414,ORD022414,UPI,Pending,19697.0
PAY022415,ORD022415,Credit Card,Completed,551932.0
PAY022416,ORD022416,Net Banking,Completed,263576.0
PAY022417,ORD022417,Debit Card,Completed,
PAY022418,ORD022418,Credit Card,Pending,576466.0
PAY022419,ORD022419,Net Banking,Completed,
PAY022420,ORD022420,Wallet,Completed,
PAY022421,ORD022421,Debit Card,Completed,42568.0
PAY022422,ORD022422,Debit Card,Completed,158233.0
PAY022423,ORD022423,UPI,Completed,49766.0
PAY022424,ORD022424,UPI,Completed,274606.0
PAY022425,ORD022425,UPI,Completed,208857.0
PAY022426,ORD022426,UPI,Completed,
PAY022427,ORD022427,Wallet,Completed,389532.0
PAY022428,ORD022428,Net Banking,Completed,1023590.0
PAY022429,ORD022429,UPI,Completed,65581.0
PAY022430,ORD022430,Net Banking,Failed,599272.0
PAY022431,ORD022431,UPI,Failed,
PAY022432,ORD022432,Debit Card,Completed,92678.0
PAY022433,ORD022433,UPI,Failed,399022.0
PAY022434,ORD022434,Net Banking,Failed,233792.0
PAY022435,ORD022435,Wallet,Failed,110505.0
PAY022436,ORD022436,Wallet,Pending,573004.0
PAY022437,ORD022437,Wallet,Completed,229539.0
PAY022438,ORD022438,Credit Card,Completed,162499.0
PAY022439,ORD022439,UPI,Completed,
PAY022440,ORD022440,Net Banking,Failed,173618.0
PAY022441,ORD022441,Debit Card,Completed,
PAY022442,ORD022442,Debit Card,Completed,193264.0
PAY022443,ORD022443,Net Banking,Completed,
PAY022444,ORD022444,UPI,Failed,290596.0
PAY022445,ORD022445,Net Banking,Completed,125163.0
PAY022446,ORD022446,UPI,Completed,137384.0
PAY022447,ORD022447,Net Banking,Completed,149959.0
PAY022448,ORD022448,Debit Card,Completed,302167.0
PAY022449,ORD022449,Wallet,Completed,599819.0
PAY022450,ORD022450,UPI,Completed,133302.0
PAY022451,ORD022451,Credit Card,Completed,
PAY022452,ORD022452,Net Banking,Completed,213638.0
PAY022453,ORD022453,UPI,Completed,358512.0
PAY022454,ORD022454,Credit Card,Failed,102124.0
PAY022455,ORD022455,Wallet,Completed,127494.0
PAY022456,ORD022456,Net Banking,Completed,210838.0
PAY022457,ORD022457,Wallet,Completed,46437.0
PAY022458,ORD022458,Credit Card,Completed,380832.0
PAY022459,ORD022459,UPI,Completed,
PAY022460,ORD022460,Wallet,Completed,
PAY022461,ORD022461,Net Banking,Completed,217764.0
PAY022462,ORD022462,Credit Card,Completed,284718.0
PAY022463,ORD022463,Credit Card,Completed,293916.0
PAY022464,ORD022464,Wallet,Completed,270796.0
PAY022465,ORD022465,Wallet,Completed,218610.0
PAY022466,ORD022466,UPI,Completed,47560.0
PAY022467,ORD022467,UPI,Completed,461270.0
PAY022468,ORD022468,Debit Card,Completed,153335.0
PAY022469,ORD022469,Net Banking,Completed,201941.0
PAY022470,ORD022470,Net Banking,Completed,46768.0
PAY022471,ORD022471,Debit Card,Completed,
PAY022472,ORD022472,UPI,Completed,
PAY022473,ORD022473,Net Banking,Completed,580360.0
PAY022474,ORD022474,UPI,Completed,519295.0
PAY022475,ORD022475,Wallet,Completed,
PAY022476,ORD022476,Credit Card,Completed,119528.0
PAY022477,ORD022477,Credit Card,Completed,511998.0
PAY022478,ORD022478,Debit Card,Completed,152712.0
PAY022479,ORD022479,Credit Card,Completed,168680.0
PAY022480,ORD022480,Wallet,Completed,
PAY022481,ORD022481,Net Banking,Completed,
PAY022482,ORD022482,Net Banking,Completed,
PAY022483,ORD022483,Credit Card,Completed,126004.0
PAY022484,ORD022484,Debit Card,Completed,267653.0
PAY022485,ORD022485,Net Banking,Completed,387558.0
PAY022486,ORD022486,Net Banking,Completed,117498.0
PAY022487,ORD022487,UPI,Completed,150308.0
PAY022488,ORD022488,Debit Card,Completed,285146.0
PAY022489,ORD022489,Credit Card,Completed,250668.0
PAY022490,ORD022490,Net Banking,Completed,84086.0
PAY022491,ORD022491,Net Banking,Completed,149936.0
PAY022492,ORD022492,Credit Card,Completed,95550.0
PAY022493,ORD022493,Credit Card,Completed,39982.0
PAY022494,ORD022494,UPI,Completed,242812.0
PAY022495,ORD022495,Credit Card,Completed,317415.0
PAY022496,ORD022496,Net Banking,Completed,740625.0
PAY022497,ORD022497,Wallet,Completed,114852.0
PAY022498,ORD022498,Wallet,Completed,139890.0
PAY022499,ORD022499,Net Banking,Completed,407231.0
